Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1712790620.55,0,0,42.6,4.4,7.0,7.4,22.430390625,46.850594262050315,1007.6960000901533,46.34380170293782,344111.6
1712790625.52,0,0,45.6,4.4,7.0,7.4,22.4303515625,46.796116298355976,1007.6931898250859,46.367303487755656,344659.0
1712790630.53,0,0,45.6,5.0,7.4,7.4,22.4279296875,46.767359627883366,1007.684043618711,46.44379198907249,344245.4
1712790635.56,0,0,47.0,5.0,7.4,7.4,22.410625,46.76529791566778,1007.6873973170719,46.41574538627875,343834.8
1712790640.57,0,0,47.8,4.4,7.4,8.2,22.3915234375,46.769210613508015,1007.684694456005,46.438349196035446,344380.6
1712790645.52,0,0,48.6,4.4,7.4,8.2,22.376210937499998,46.78223791282081,1007.6652512005643,46.600952317262326,344452.8
1712790650.54,0,0,46.4,4.4,7.4,8.4,22.366875,46.7724626933241,1007.6573897741064,46.66669780984499,344516.6
1712790655.52,0,0,45.6,4.4,7.4,8.4,22.3571875,46.7725465940847,1007.6674797346757,46.58231503682158,346103.6
1712790660.55,0,0,49.0,4.0,7.0,8.0,22.338281249999998,46.79876062728341,1007.6702431577578,46.55920452619024,346863.6
1712790665.52,0,0,47.0,4.0,7.0,8.0,22.32890625,46.81992331607974,1007.6633455947671,46.61688903587826,347143.4
1712790670.55,0,0,46.0,4.2,7.2,8.2,22.3166015625,46.841977493766045,1007.6529837721521,46.70354570562014,345274.2
1712790675.52,0,0,40.8,4.2,7.2,8.2,22.2668359375,46.92891483515266,1007.6548952140216,46.68756021325627,346381.0
1712790680.53,0,0,40.8,5.0,8.6,9.0,22.218515625000002,47.040838824786896,1007.671191736529,46.5512715895692,346039.0
1712790685.57,0,0,45.4,5.0,8.6,9.0,22.188828125,47.11661533066443,1007.6688361902604,46.57097105412691,348469.6
1712790690.55,0,0,44.8,5.0,9.0,9.4,22.169921875,47.171388878207644,1007.6729570935556,46.53650791463211,348194.2
1712790695.52,0,0,49.4,5.0,9.0,9.4,22.1646875,47.193085033398866,1007.6722050650196,46.54279710030909,349803.0
1712790700.54,0,0,41.8,5.6,8.8,9.0,22.171875,47.20386772149552,1007.6621155784542,46.62717570962834,349381.0
1712790705.52,0,0,43.4,5.6,8.8,9.0,22.1774609375,47.19709472657117,1007.6610462858116,46.63611824175073,349806.0
1712790710.54,0,0,45.2,5.6,8.6,8.6,22.188671875,47.18727475092807,1007.6617163627521,46.63051439546473,350086.6
1712790715.52,0,0,43.4,5.6,8.6,8.6,22.1958203125,47.178208973306916,1007.6580800324255,46.66092513857509,350723.0
1712790720.55,0,0,43.0,6.0,9.0,9.0,22.2035546875,47.190297102660885,1007.6512935564084,46.71768114321527,350879.8
1712790725.52,0,0,44.6,6.0,9.0,9.0,22.21203125,47.1900720869555,1007.6457321012822,46.764192335357194,351508.0
1712790730.53,0,0,44.6,5.8,8.8,8.8,22.211093749999996,47.182518183014835,1007.6493308216646,46.734095721754706,352009.4
1712790735.57,0,0,44.8,5.8,8.8,8.8,22.2079296875,47.18213929903296,1007.656458485248,46.674486256385286,352222.6
1712790740.58,0,0,48.8,5.0,8.0,8.0,22.20796875,47.18834525740749,1007.6558367767951,46.67968571559176,352369.4
1712790745.49,0,0,38.4,5.0,8.0,8.0,22.20796875,47.18834525740749,1007.6558367767951,46.67968571559176,352369.4
1712790750.55,0,0,42.8,4.0,6.6,6.6,22.20484375,47.19541267963225,1007.6455305951134,46.76587754558775,351580.4
1712790755.52,0,0,45.2,4.0,6.6,6.6,22.19671875,47.210564456671555,1007.6585341152771,46.65712767805609,350723.6
1712790760.54,0,0,48.8,4.0,6.0,6.0,22.161523437499998,47.249767129152055,1007.6621771114762,46.6266611262154,351368.0
1712790765.53,0,0,47.2,4.0,6.0,6.0,22.126132812500003,47.322458108809585,1007.6689228579932,46.570246188973286,352220.8
1712790770.55,0,0,42.0,4.0,5.4,6.0,22.108242187500004,47.40224042591345,1007.659620950528,46.648038340458754,353086.6
1712790775.52,0,0,49.4,4.0,5.4,6.0,22.095390625,47.45533629809836,1007.6548655315248,46.6878083014994,352367.0
1712790780.5,0,0,49.4,4.0,5.4,6.0,22.0730078125,47.53339222613509,1007.653237369536,46.701424755213125,352294.2
1712790785.59,0,0,40.2,3.4,5.0,5.4,22.075312500000003,47.60450687515639,1007.6498394932856,46.72984161666114,354314.2
