Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1712789597.55,0,0,40.0,3.0,5.0,5.4,27.639218750000005,36.469592641311905,1007.2710240989643,49.89840618590067,293364.8
1712789602.53,0,0,35.8,3.0,5.0,5.4,27.6013671875,36.67556665325823,1007.2732990522087,49.87937467258824,292523.2
1712789607.55,0,0,38.6,3.0,5.0,5.0,27.58515625,36.90986602193547,1007.264701909141,49.95129574689596,293365.0
1712789612.52,0,0,44.8,3.0,5.0,5.0,27.567890625,36.986788347016734,1007.24572476094,50.110054438111476,295314.2
1712789617.54,0,0,46.2,3.8,6.0,6.0,27.531640625,36.75761464660185,1007.2575345943251,50.01125606847555,297086.2
1712789622.52,0,0,50.6,3.8,6.0,6.0,27.432421875,36.51649696613913,1007.2106641993059,50.4033702191138,296783.4
1712789627.55,0,0,53.0,4.0,6.4,6.4,27.2096875,36.488003119682205,1007.1876235199409,50.59613188310299,288542.6
1712789632.46,0,0,53.0,4.0,6.4,6.4,27.2096875,36.488003119682205,1007.1876235199409,50.59613188310299,288542.6
1712789637.61,0,0,57.0,4.8,6.8,6.8,26.884218749999995,36.688029942114056,1007.1948309841382,50.53583272923122,284642.6
1712789642.52,0,0,60.4,4.8,6.8,6.8,26.496484375,37.01904413566673,1007.2412819537958,50.14722451884696,281590.6
1712789647.55,0,0,59.6,5.0,7.8,8.0,26.1157421875,37.413476138517865,1007.3616738596735,49.140089881098916,280182.8
1712789652.52,0,0,51.8,5.0,7.8,8.0,25.750351562499997,37.893759861731525,1007.4885594854775,48.07874248121526,277485.0
1712789657.55,0,0,46.8,5.0,8.0,9.0,25.4027734375,38.473830718812955,1007.6116147228486,47.04952659408005,277306.8
1712789662.52,0,0,46.6,5.0,8.0,9.0,25.144492187500003,39.24299258102651,1007.6593356281395,46.650424967217006,281978.8
1712789667.56,0,0,52.6,5.0,9.0,9.4,24.9043359375,39.96580397560318,1007.6748722063796,46.52049201126954,289994.2
1712789672.52,0,0,48.4,5.0,9.0,9.4,24.68828125,40.50855834828682,1007.6840196544832,46.44399241726504,293714.4
1712789677.55,0,0,45.6,5.0,8.8,9.2,24.505312499999995,40.936520586615366,1007.7164412185564,46.172858564798254,295414.6
1712789682.5,0,0,45.6,5.0,8.8,9.2,24.319375,41.35667804745898,1007.7114534107723,46.214569250825534,296222.0
