Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1712792556.0,0,0,55.5,4.5,5.5,5.5,27.73390625,39.125390856896175,1004.7492165628576,71.01644724979357,310695.5
1712792557.97,0,0,54.5,4.5,5.5,5.5,27.740546875,39.06059225313746,1004.7479685562653,71.02690888552813,311536.0
1712792559.99,0,0,50.0,5.0,7.0,7.0,27.739375000000003,39.003904638199465,1004.7460516239172,71.0429779720177,312375.5
1712792561.96,0,0,50.0,5.0,7.0,7.0,27.74201171875,38.94764710163102,1004.7356587873073,71.1300982789842,312520.5
1712792564.0,0,0,62.5,4.0,6.0,6.0,27.7493359375,38.92463283720912,1004.7381237252739,71.10943529367216,312662.5
1712792565.97,0,0,47.0,4.0,6.0,6.0,27.7649609375,38.887641193613135,1004.7463807102004,71.04021929913134,314220.5
1712792568.01,0,0,48.5,4.0,6.0,6.0,27.7753125,38.87685440594645,1004.7451460012792,71.05056949171126,313085.0
1712792569.93,0,0,48.5,4.0,6.0,6.0,27.7753125,38.87685440594645,1004.7451460012792,71.05056949171126,313085.0
1712792571.97,0,0,50.0,4.0,6.0,6.0,27.793671875,38.88179915706215,1004.737976330933,71.11067089224642,314501.5
1712792574.0,0,0,47.5,4.0,6.0,6.0,27.80939453125,38.883486993461275,1004.729087630941,71.18518287958838,312516.5
1712792575.97,0,0,50.5,4.0,6.0,6.0,27.82775390625,38.86761199264606,1004.736622264905,71.12202170248416,311954.0
1712792578.0,0,0,49.0,4.5,7.0,7.0,27.84708984375,38.84886861391578,1004.7414270357608,71.08174451069408,311955.5
1712792579.95,0,0,49.0,4.5,7.0,7.0,27.864863281250003,38.82103755073571,1004.7454054109315,71.04839498169804,311253.0
1712792582.0,0,0,53.5,5.0,8.0,8.0,27.88498046875,38.79643458546535,1004.754946203129,70.96841765032252,309861.5
1712792583.97,0,0,52.0,5.0,8.0,8.0,27.9020703125,38.76853705282335,1004.7569389077837,70.95171356823795,312658.0
1712792585.99,0,0,50.0,5.0,8.0,8.0,27.91349609375,38.731119319464,1004.7453406065974,71.04893819620433,313365.0
1712792587.97,0,0,52.0,5.0,8.0,8.0,27.92755859375,38.69993441065744,1004.7406493616422,71.08826354606546,313081.0
1712792589.98,0,0,52.0,4.5,7.0,7.0,27.942890625,38.680775132959354,1004.7406291324402,71.08843313693396,313932.0
1712792591.97,0,0,56.0,4.5,7.0,7.0,27.9575390625,38.66154409162873,1004.733432563555,71.14876022754578,312940.0
1712792594.0,0,0,45.5,4.0,6.0,6.0,27.96583984375,38.65054820013641,1004.7461418113007,71.04222199698961,312657.0
1712792596.0,0,0,52.5,4.0,6.0,6.0,27.971796875000003,38.63336112226733,1004.7593450274561,70.93154401946242,312235.0
1712792598.0,0,0,60.0,4.5,6.5,6.5,27.962421874999997,38.57592875734358,1004.7578592613477,70.94399858109034,314644.0
1712792599.97,0,0,60.0,4.5,6.5,6.5,27.95216796875,38.50655146057704,1004.7532051253473,70.98301254512643,314218.5
1712792602.05,0,0,56.0,5.0,7.0,7.0,27.95177734375,38.4649607488484,1004.7560276491791,70.95935229790402,316225.5
1712792603.97,0,0,49.5,5.0,7.0,7.0,27.95158203125,38.42043544235538,1004.7557082393771,70.96202978091921,315657.0
1712792606.0,0,0,54.5,4.0,6.0,6.0,27.95919921875,38.391582752474335,1004.757781120064,70.94465360618456,317382.0
